month,state_name,contact_mode,age_group,gender,scam_category,amount_lost,reports,state
2025-10-01,South Australia,Online,Unspecified,X (Indeterminate/Intersex/Unspecified),Account or identity takeover scams,0.0,1,SA
2025-03-01,South Australia,Online,Unspecified,X (Indeterminate/Intersex/Unspecified),Account or identity takeover scams,0.0,1,SA
2025-02-01,South Australia,Online,25 - 34,Female,Account or identity takeover scams,0.0,2,SA
2025-07-01,South Australia,Online,18 - 24,Female,Account or identity takeover scams,46.0,3,SA
2025-02-01,South Australia,Online,35 - 44,Female,Account or identity takeover scams,35.0,3,SA
2025-10-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,0.0,1,SA
2025-01-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,6226.15,7,SA
2025-03-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,0.0,2,SA
2025-02-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,40000.0,3,SA
2025-08-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,0.0,4,SA
2025-01-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,1000.0,8,SA
2025-04-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,175.0,7,SA
2025-07-01,South Australia,Online,25 - 34,Female,Account or identity takeover scams,12306.0,4,SA
2025-05-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,0.0,5,SA
2025-09-01,South Australia,Online,35 - 44,Female,Account or identity takeover scams,465.0,4,SA
2025-08-01,South Australia,Online,25 - 34,Female,Account or identity takeover scams,0.0,1,SA
2025-01-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,0.0,5,SA
2025-07-01,South Australia,Online,35 - 44,Female,Account or identity takeover scams,50.0,3,SA
2025-07-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,921.37,5,SA
2025-05-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,0.0,3,SA
2025-07-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,2147.97,6,SA
2025-10-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,0.0,1,SA
2025-03-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,0.0,8,SA
2025-04-01,South Australia,Online,25 - 34,Female,Account or identity takeover scams,5440.0,2,SA
2025-02-01,South Australia,Online,18 - 24,Female,Account or identity takeover scams,0.0,1,SA
2025-09-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,134.0,5,SA
2025-03-01,South Australia,Online,35 - 44,Female,Account or identity takeover scams,10058.5,3,SA
2025-10-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,0.0,1,SA
2025-03-01,South Australia,Online,Under 18,Female,Account or identity takeover scams,0.0,1,SA
2025-06-01,South Australia,Online,25 - 34,Female,Account or identity takeover scams,174.0,6,SA
2025-09-01,South Australia,Online,25 - 34,Female,Account or identity takeover scams,0.0,5,SA
2025-04-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,4215.0,10,SA
2025-09-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,0.0,1,SA
2025-03-01,South Australia,Online,18 - 24,Female,Account or identity takeover scams,800.0,2,SA
2025-10-01,South Australia,Online,18 - 24,Female,Account or identity takeover scams,0.0,2,SA
2025-11-01,South Australia,Online,25 - 34,Female,Account or identity takeover scams,0.0,2,SA
2025-05-01,South Australia,Online,18 - 24,Female,Account or identity takeover scams,17.0,4,SA
2025-11-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,0.0,2,SA
2025-11-01,South Australia,Online,35 - 44,Female,Account or identity takeover scams,0.0,5,SA
2025-06-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,2150.0,3,SA
2025-05-01,South Australia,Online,35 - 44,Female,Account or identity takeover scams,0.0,2,SA
2025-07-01,South Australia,Online,Under 18,Female,Account or identity takeover scams,0.0,1,SA
2025-01-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,29.95,4,SA
2025-11-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,2,SA
2025-02-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,0.0,5,SA
2025-03-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,1,SA
2025-10-01,South Australia,Online,35 - 44,Female,Account or identity takeover scams,200.0,3,SA
2025-04-01,South Australia,Online,35 - 44,Female,Account or identity takeover scams,0.0,3,SA
2025-05-01,South Australia,Online,Under 18,Female,Account or identity takeover scams,0.0,2,SA
2025-01-01,South Australia,Online,Under 18,Female,Account or identity takeover scams,0.0,1,SA
2025-10-01,South Australia,Online,25 - 34,Female,Account or identity takeover scams,0.0,3,SA
2025-08-01,South Australia,Online,18 - 24,Female,Account or identity takeover scams,0.0,1,SA
2025-04-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,3,SA
2025-06-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,2,SA
2025-06-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,1202.85,4,SA
2025-02-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,1,SA
2025-09-01,South Australia,Online,Under 18,Female,Account or identity takeover scams,0.0,1,SA
2025-02-01,South Australia,Online,Under 18,Female,Account or identity takeover scams,821.1,2,SA
2025-09-01,South Australia,Online,18 - 24,Female,Account or identity takeover scams,0.0,1,SA
2025-06-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,0.0,3,SA
2025-10-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,3000.0,2,SA
2025-08-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,1,SA
2025-08-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,253.18,5,SA
2025-09-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,5000.0,2,SA
2025-01-01,South Australia,Online,35 - 44,Female,Account or identity takeover scams,476.0,2,SA
2025-07-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,3800.0,4,SA
2025-08-01,South Australia,Online,65 and over,Female,Account or identity takeover scams,2100.0,4,SA
2025-02-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,189.0,3,SA
2025-05-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,2,SA
2025-11-01,South Australia,Online,45 - 54,Female,Account or identity takeover scams,228.08,5,SA
2025-03-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,0.0,3,SA
2025-04-01,South Australia,Online,Unspecified,Female,Account or identity takeover scams,0.0,1,SA
2025-01-01,South Australia,Online,25 - 34,Female,Account or identity takeover scams,0.0,1,SA
2025-09-01,South Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,1,SA
2025-09-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,0.0,4,WA
2025-05-01,Western Australia,Online,65 and over,Male,Account or identity takeover scams,0.0,2,WA
2025-08-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,577.22,6,WA
2025-03-01,Western Australia,Online,65 and over,Male,Account or identity takeover scams,0.0,5,WA
2025-06-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,2500.0,4,WA
2025-03-01,Western Australia,Online,Under 18,Male,Account or identity takeover scams,0.0,3,WA
2025-06-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,0.0,8,WA
2025-05-01,Western Australia,Online,55 - 64,Male,Account or identity takeover scams,0.0,2,WA
2025-05-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,500.0,4,WA
2025-01-01,Western Australia,Online,45 - 54,Male,Account or identity takeover scams,0.0,4,WA
2025-09-01,Western Australia,Online,45 - 54,Male,Account or identity takeover scams,0.0,2,WA
2025-08-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,1.0,4,WA
2025-11-01,Western Australia,Online,45 - 54,Male,Account or identity takeover scams,0.13,3,WA
2025-04-01,Western Australia,Online,55 - 64,Male,Account or identity takeover scams,200.0,3,WA
2025-05-01,Western Australia,Online,25 - 34,Male,Account or identity takeover scams,800.0,5,WA
2025-11-01,Western Australia,Online,25 - 34,Male,Account or identity takeover scams,1315.0,8,WA
2025-04-01,Western Australia,Online,25 - 34,Male,Account or identity takeover scams,0.0,3,WA
2025-05-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,6746.0,6,WA
2025-10-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,0.0,2,WA
2025-10-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,3000.0,4,WA
2025-02-01,Western Australia,Online,Under 18,Male,Account or identity takeover scams,150.0,2,WA
2025-01-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,265.0,4,WA
2025-06-01,Western Australia,Online,25 - 34,Male,Account or identity takeover scams,0.0,1,WA
2025-02-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,0.0,2,WA
2025-05-01,Western Australia,Online,Under 18,Male,Account or identity takeover scams,0.0,2,WA
2025-08-01,Western Australia,Online,65 and over,Male,Account or identity takeover scams,699.99,4,WA
2025-07-01,Western Australia,Online,Under 18,Male,Account or identity takeover scams,0.0,1,WA
2025-07-01,Western Australia,Online,55 - 64,Male,Account or identity takeover scams,3000.0,4,WA
2025-07-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,0.0,8,WA
2025-03-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,0.0,2,WA
2025-06-01,Western Australia,Online,65 and over,Male,Account or identity takeover scams,0.0,2,WA
2025-11-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,0.0,3,WA
2025-09-01,Western Australia,Online,25 - 34,Male,Account or identity takeover scams,1300.0,3,WA
2025-02-01,Western Australia,Online,25 - 34,Male,Account or identity takeover scams,533.96,4,WA
2025-10-01,Western Australia,Online,45 - 54,Male,Account or identity takeover scams,4123.78,5,WA
2025-09-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,0.0,2,WA
2025-07-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,3800.0,3,WA
2025-01-01,Western Australia,Online,Under 18,Male,Account or identity takeover scams,0.0,4,WA
2025-03-01,Western Australia,Online,25 - 34,Male,Account or identity takeover scams,0.0,3,WA
2025-11-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,0.0,2,WA
2025-07-01,Western Australia,Online,25 - 34,Male,Account or identity takeover scams,180.0,4,WA
2025-01-01,Western Australia,Online,55 - 64,Male,Account or identity takeover scams,4200.0,3,WA
2025-05-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,0.0,1,WA
2025-07-01,Western Australia,Online,45 - 54,Male,Account or identity takeover scams,0.0,1,WA
2025-09-01,Western Australia,Online,65 and over,Male,Account or identity takeover scams,5000.0,5,WA
2025-03-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,0.0,3,WA
2025-10-01,Western Australia,Online,55 - 64,Male,Account or identity takeover scams,0.0,1,WA
2025-02-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,0.0,1,WA
2025-09-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,0.0,1,WA
2025-03-01,Western Australia,Online,55 - 64,Male,Account or identity takeover scams,30144.0,3,WA
2025-03-01,Western Australia,Online,45 - 54,Male,Account or identity takeover scams,1000.0,3,WA
2025-07-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,1338.0,4,WA
2025-06-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,0.0,2,WA
2025-09-01,Western Australia,Online,Under 18,Male,Account or identity takeover scams,0.0,1,WA
2025-04-01,Western Australia,Online,Under 18,Male,Account or identity takeover scams,0.0,1,WA
2025-07-01,Western Australia,Online,65 and over,Male,Account or identity takeover scams,50.0,3,WA
2025-11-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,50.0,5,WA
2025-04-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,3500.0,3,WA
2025-01-01,Western Australia,Online,65 and over,Male,Account or identity takeover scams,1464.43,3,WA
2025-04-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,0.0,2,WA
2025-10-01,Western Australia,Online,Under 18,Male,Account or identity takeover scams,0.0,2,WA
2025-10-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,0.0,1,WA
2025-10-01,Western Australia,Online,25 - 34,Male,Account or identity takeover scams,0.0,1,WA
2025-02-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,0.0,1,WA
2025-04-01,Western Australia,Online,35 - 44,Male,Account or identity takeover scams,3000.0,3,WA
2025-02-01,Western Australia,Online,55 - 64,Male,Account or identity takeover scams,824.05,3,WA
2025-09-01,Western Australia,Online,55 - 64,Male,Account or identity takeover scams,0.0,2,WA
2025-03-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,0.0,1,WA
2025-02-01,Western Australia,Online,65 and over,Male,Account or identity takeover scams,0.0,1,WA
2025-01-01,Western Australia,Online,Unspecified,Male,Account or identity takeover scams,0.0,1,WA
2025-01-01,Western Australia,Online,18 - 24,Male,Account or identity takeover scams,0.0,1,WA
2025-11-01,Western Australia,Online,Unspecified,X (Indeterminate/Intersex/Unspecified),Account or identity takeover scams,0.0,3,WA
2025-08-01,Western Australia,Online,Unspecified,X (Indeterminate/Intersex/Unspecified),Account or identity takeover scams,0.0,1,WA
2025-10-01,Western Australia,Online,Unspecified,X (Indeterminate/Intersex/Unspecified),Account or identity takeover scams,0.0,2,WA
2025-07-01,Western Australia,Online,Unspecified,X (Indeterminate/Intersex/Unspecified),Account or identity takeover scams,0.0,1,WA
2025-02-01,Western Australia,Online,45 - 54,Female,Account or identity takeover scams,13000.0,4,WA
2025-02-01,Western Australia,Online,Under 18,Female,Account or identity takeover scams,0.0,2,WA
2025-03-01,Western Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,5,WA
2025-08-01,Western Australia,Online,65 and over,Female,Account or identity takeover scams,0.0,4,WA
2025-03-01,Western Australia,Online,65 and over,Female,Account or identity takeover scams,500.0,7,WA
2025-04-01,Western Australia,Online,65 and over,Female,Account or identity takeover scams,0.0,4,WA
2025-05-01,Western Australia,Online,25 - 34,Female,Account or identity takeover scams,0.0,1,WA
2025-02-01,Western Australia,Online,25 - 34,Female,Account or identity takeover scams,0.0,6,WA
2025-10-01,Western Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,4,WA
2025-07-01,Western Australia,Online,Under 18,Female,Account or identity takeover scams,0.0,2,WA
2025-04-01,Western Australia,Online,55 - 64,Female,Account or identity takeover scams,0.0,3,WA
2025-07-01,Western Australia,Online,18 - 24,Female,Account or identity takeover scams,0.0,4,WA
